ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,imf_1_mean,imf_1_std,imf_2_mean,imf_2_std,imf_3_mean,imf_3_std
8.518531795,128.2634658,32018.28963,6.058740241,458.4410723,554.1390374,15.97619573,87.4718213,4.147168618,0,-378.22348012010866,9482.352558709166,4076.146331584997,9198.434778688226,,
6.950786515,201.8054906,21709.64771,6.120771056,352.3037707,417.1844458,19.68349292,49.23680886,3.997975215,0,-236.6093585367263,6430.631937011779,2766.2683864996147,6269.097075849249,,
6.023022741,170.7322887,10925.3601,8.200972594,305.7965294,508.8510531,12.24462226,62.96779323,3.668088579,0,-1617.892760424315,3478.56971597289,2951.6532571580924,2606.7113373992415,,
9.011480407,167.9189217,34865.35768,3.139552658,400.6917743,385.4096085,16.57419003,50.52655122,4.270801389,0,-440.672419686146,8813.8336831943,4429.883593042146,9018.090196267056,,
7.946767904,277.1169457,24244.11196,7.561175804,273.3843106,306.8374019,11.79623473,70.01966581,3.038483125,0,-281.80853491022765,7162.564801806755,3082.0099733072275,7006.167411263343,,
8.141861116,210.3765614,25433.46501,8.390811851,385.2366564,321.8674741,11.48352362,85.30071701,4.136950486,0,-1980.68119539921,8137.273289249175,4921.6144805084305,7118.326691339278,,
7.703356821,211.3446867,12861.94654,9.245305828,347.6308336,598.6628774,10.54234179,91.11869819,4.732125346,0,-1906.605435471922,4093.0082073359445,3478.041742769144,3066.2621674164498,,
9.252856509,168.0407511,50279.26243,5.905055794,415.4508101,400.0035891,11.94985385,62.25688126,3.300585826,0,-636.0482241457634,12705.115523405806,6342.206314538987,13021.224918268324,,
6.152857802,171.1252874,24978.48318,8.216485933,323.8243755,406.0944271,10.88121534,65.71471834,4.403083394,0,-3207.760650875503,8136.366317999336,6093.860165409837,6577.939538937955,,
7.130099196,275.6797801,9480.617796,8.415948255,295.6188377,383.4550683,18.32287885,94.41630108,1.986191593,0,-1394.3232167697563,2998.059484852765,2568.283539111312,2260.0161540237996,,
6.79212545,165.7942863,17782.60441,4.970601199,307.7527028,370.6005778,15.13809378,96.60054207,4.042637641,0,-187.86619429484426,5270.049633501997,2271.6768584104,5130.044124139879,,
8.885626344,171.8397767,19113.01191,6.503297311,404.1043121,399.6725564,17.62359407,76.83122645,2.993300944,0,-244.34485288834992,4837.188314542641,2488.9521418126837,4919.359139920784,,
7.183108734,225.116079,5097.82585,6.081664053,361.6313811,294.9912247,5.537059329,81.45394122,4.006424839,0,-61.12567475573423,1295.9821436404122,737.1064228640676,1306.1163184406346,,
6.157443145,155.8357062,25937.71144,8.163143898,298.1924062,533.2883507,14.35649568,68.12076148,4.770154312,0,-3313.8074033225184,8462.914659433629,6316.762503501963,6840.605066976736,,
6.467868302,236.6946481,7656.413248,9.840948554,214.4608338,356.3478419,14.41273359,54.64117553,2.861063943,0,-1122.234677230299,2419.13346649531,2072.472495199077,1824.6108242277066,,
7.488133464,177.3530518,24786.05053,8.613303748,369.2106713,387.8680752,14.1494731,48.96599558,3.474034717,0,-3180.6113053498902,8070.5404979679415,6047.63055745089,6527.288693666206,,
7.32354512,184.1360704,21044.20266,6.842947202,327.2612021,379.4924534,8.335244529,90.31206176,4.898421041,0,-231.5300243165419,6230.281822319949,2681.8416471556534,6069.318582685446,,
6.931470427,156.8411949,35793.75779,7.286335788,384.6548025,398.6479443,17.85824171,72.23652477,4.249333174,0,-4654.39915581774,11658.366895155319,8748.006226658741,9410.97149446825,,
6.306864459,220.9699797,22418.90819,7.153363582,283.9759925,350.9092266,19.86138156,61.8361853,4.619172769,0,-2876.9050119227245,7290.375377828096,5474.076162641613,5899.876378614003,,
6.609680322,216.4280319,17963.86685,7.725313959,346.2853289,466.103008,11.46843204,41.25286912,3.589146441,0,-2246.962921392429,5851.277768898816,4365.110550357096,4747.7042426921735,,
6.632205879,232.7385452,9809.904,8.336777938,302.3257718,458.3667847,13.30485235,65.318835,3.44374056,0,-1441.3954893314137,3111.2345869272076,2652.547879712192,2339.1250546751057,,
5.716755667,197.1042098,12641.52781,8.702061414,287.0125645,345.0839364,17.273966,58.41151474,4.080674996,0,-1570.347952432638,4110.551830971705,3077.5605628234157,3336.3502389362257,,
7.74045387,182.5410725,19713.50437,8.854386131,382.3415896,489.0470441,8.866966526,57.8774554,3.54131667,0,-2476.0948793494626,6427.791803390243,4793.240952104684,5207.424664852368,,
6.513016586,185.3385398,26262.54548,6.742150215,289.0143482,410.1013089,12.9246531,83.65219038,3.729960916,0,-3381.4089785432993,8552.984094500272,6410.360272776299,6912.782011809268,,
7.277143967,194.880861,18270.10506,6.121931342,344.8797537,402.6645821,15.4597516,76.98723151,4.931353522,0,-185.64214044796256,5416.028209675403,2332.6763258636292,5281.190690648987,,
6.643026538,205.2331194,20511.36924,5.908110988,313.353813,455.693256,16.02194073,52.15347185,3.709988662,0,-218.3841085575315,6084.791649464316,2615.060327131753,5930.541073279839,,
6.110545161,166.6373052,21319.7944,7.68124459,311.2535646,340.6306415,13.62381347,95.49467973,6.06455925,0,-2734.230696540215,6939.99424101194,5208.374113595881,5607.951145733368,,
7.831117737,182.4738756,19130.96153,6.803061491,340.2759489,433.4604373,10.7939957,75.89570012,3.807997464,0,-197.59771239959113,5674.113904361695,2441.187008434258,5526.8015901819235,,
6.980727164,200.4672256,30862.78446,6.196276276,391.6668777,422.4895962,9.06690217,48.25046774,5.437618577,0,-369.13723403137493,9125.51011692598,3919.508361967709,8886.494793213262,,
8.552782416,217.8033177,39030.6037,6.986705178,373.7461928,340.5662445,19.08488285,53.85605542,2.940847996,0,-491.5155451280232,9858.449243295925,4941.975626112468,10116.526626614115,,
6.449379439,275.7467165,8607.61251,7.701630393,272.1975647,384.3806692,16.07830522,54.40446127,3.71542875,0,-1256.8311397214445,2719.168629257295,2326.640769218333,2054.280934104833,,
7.392084038,173.5287784,20185.67623,9.120931425,384.1172466,310.0748512,23.31769912,81.1295428,3.778458496,0,-1566.1811399276723,6459.911470400645,3919.307342380894,5640.347630940038,,
8.360795827,218.139622,28722.17585,5.536705208,310.2865771,471.5535946,10.64455442,49.77194099,3.715951409,0,-339.50729471507134,8504.787140873865,3650.63902710996,8282.281655660001,,
7.619845077,113.5046982,37279.12895,6.360070219,377.8751931,285.3499428,17.03042901,48.9291399,3.779648433,0,-464.1196616249472,9426.099232132416,4701.850541262614,9654.10677653035,,
5.404510674,258.9034888,10168.17654,9.648197064,248.7119634,396.9112142,15.51220766,65.80533075,3.998175886,0,-1505.9624648672602,3220.551795217058,2747.414868026594,2429.82261983265,,
7.079303518,137.0073552,24282.15477,5.705692803,433.6338999,342.7253184,9.113945216,88.32860483,5.553173841,0,-301.97999050358044,6146.977683244992,3114.3468864711363,6267.233040697645,,
7.161714893,238.3335841,13680.76414,9.274119529,284.407842,478.7669705,16.83629125,74.38357982,3.909973568,0,-2046.3935051153026,4349.821732431821,3690.1533068553026,3276.9223759062606,,
6.854946859,149.853487,16203.0907,5.734803645,375.7186596,350.3447084,11.71889473,75.49873682,4.938999307,0,-205.63345101250195,4102.611675360992,2114.939443941502,4168.611257335416,,
7.309556407,244.8397701,22277.62602,7.715571777,369.038841,477.2353813,12.47511872,60.80690207,3.707413724,0,-2817.203038008758,7251.676069550863,5423.953546352979,5877.360788800536,,
9.313465893,133.1417512,41982.61066,6.628037165,417.2453878,267.8017107,10.36823018,75.43614701,4.493612765,0,-518.8099866244617,10614.296715113647,5286.258764703684,10881.771611987806,,
6.187938054,249.5271111,12682.15094,6.253224096,263.2684163,274.7647028,14.35295526,57.62336769,3.546183202,0,-1586.7064194731418,4109.91673324439,3093.1147348622526,3341.6230466177435,,
7.965337305,151.5418889,25274.6103,7.106043486,352.316182,527.6882417,15.79262497,52.26848971,3.390982111,0,-287.6134670274744,7496.593219675854,3220.1334770476965,7280.92666627937,,
9.264390909,160.428694,19607.75492,3.988748936,416.6983846,427.7938337,14.99298978,95.80480037,3.175520774,0,-199.10847370501608,5811.5319795837595,2503.542060712683,5653.761133784067,,
7.754044354,193.4498538,19019.2795,8.107066903,377.9900086,597.486041,8.939818292,45.72130807,3.760298085,0,-2358.4523878671703,6210.582218135125,4609.839936656504,5037.714809910637,,
8.176079615,201.5537008,21856.98863,5.241047394,320.2601195,464.8033302,15.6276407,61.65474396,4.112322458,0,-237.1909478076133,6482.022599445151,2785.9040160995023,6313.478199568897,,
7.191024857,151.3066736,23781.32874,9.214409135,403.7884299,465.1268383,16.88421403,77.51544432,4.270645693,0,-3029.1899392516602,7754.003584901039,5797.703985899994,6266.9241164251225,,
7.793039171,257.657739,17398.38584,8.271245714,251.3839437,439.7015995,9.557030905,54.23543289,3.389270098,0,-2182.7376960764036,5659.017707879793,4230.557156185071,4596.011544513267,,
3.878879389,177.7128409,21937.47157,7.369768571,299.2416239,447.3037558,12.45191188,63.16311346,4.927711075,0,-2793.541334715732,7149.4627340916795,5343.9325763796205,5783.949222402046,,
3.978284627,160.8184744,14433.7805,8.410892223,311.2953289,414.3282148,20.77148503,78.27324004,3.751565769,0,-1797.7278409827022,4705.706744598932,3512.7731727370356,3809.3079418061616,,
7.480728114,117.0573145,28357.94277,4.70282091,414.855784,472.0593394,18.34021208,76.34458147,3.714874787,0,-335.7595958449857,8395.396460700584,3610.481643096209,8145.961288126125,,
4.477091714,236.2824896,26843.47036,4.842658321,207.8904823,456.9797718,16.22570589,74.03569524,4.32768029,0,-3452.5626919456136,8739.474739864767,6546.844018073947,7069.688767023907,,
6.922652371,185.8189891,14682.66584,9.886831314,341.066404,560.7877028,22.46612757,64.39542225,2.877354267,0,-2194.485297222784,4680.586971499083,3958.583888741895,3515.733301764883,,
6.904536858,110.8657883,32981.25838,2.621267556,368.387038,417.2493946,12.11872032,33.49938102,5.058905448,0,-415.43721576984353,9752.503123147602,4186.322039336731,9469.008364825206,,
6.548017642,176.0065361,38368.01262,7.415053894,278.0933093,291.1215276,19.42253502,81.36856759,5.930227577,0,-5032.781642003995,12484.568024403432,9392.10590808433,10073.936479408241,,
6.581082756,217.538504,24480.6718,5.837151802,310.6329105,476.4586674,11.43423936,48.55190969,3.511369718,0,-275.05948226534343,7256.538214084287,3115.194775068232,7070.603634346429,,
7.864649673,218.1531069,23045.72625,7.432010935,349.9228521,414.3651494,14.78598251,72.60797967,3.585933522,0,-254.2652567453032,6822.857427856152,2935.8701361575254,6653.082441972943,,
6.136907177,151.784319,20561.69473,8.487855965,384.1560786,363.6184916,13.71370292,96.58286502,4.704585018,0,-1610.0461605092596,6575.612912183618,4009.032775542592,5721.790522646542,,
6.94702854,168.8795392,17540.03022,6.409476274,387.2999071,372.022817,15.19819136,74.0073726,2.600187733,0,-223.47931259614114,4439.261505515533,2287.189839241363,4515.369322041436,,
6.203322508,214.8501112,29426.47378,8.034868235,369.7266834,319.7666815,10.24786327,65.30863745,3.487920051,0,-2297.5847228628827,9414.616406579535,5678.040263708884,8241.02401920644,,
8.373170925,179.5214064,22022.62622,5.21504235,339.4922222,396.6966974,13.69708744,110.4310803,2.786329667,0,-244.49006330698523,6520.3927966247875,2808.805536271652,6345.280223250185,,
5.921247069,200.9437304,17397.40286,6.756200029,279.2023071,380.4998179,11.2553569,31.96629681,3.74677556,0,-2198.500619710049,5662.216883791458,4233.800018795382,4591.9561336483275,,
8.829806178,216.1221437,17732.91467,7.856311801,377.2538339,301.8959591,16.21071289,64.40935886,4.423886042,0,-219.0630640384132,4482.909871262535,2300.164917646302,4586.955823238104,,
6.832217388,164.2743931,14015.04477,6.055985023,281.6780401,389.9780973,14.83663674,44.36757376,3.145415511,0,170.08555410007122,4369.6531205614165,1488.3825713357064,4409.7749333653355,,
4.293961235,192.360737,24600.76069,8.261635176,261.3570408,475.8764151,10.79942845,53.6198474,5.105120757,0,-3146.5722165413404,8017.084864796666,5992.398313865563,6486.5467291011755,,
9.678050854,188.3687408,26402.70396,4.074141162,395.9042077,325.0011155,16.9179938,91.41687997,3.029700335,0,-329.7244682059976,6675.8353061496855,3378.29055599722,6829.3890534127095,,
8.662709501,173.5319472,20333.0795,5.636388433,439.7879384,459.6331197,16.28331118,89.92425262,5.120102528,0,-204.20731420543098,6028.143184189655,2596.613899712319,5866.391807945194,,
5.897391121,172.0343853,30575.35714,8.649614737,393.5548922,426.5058343,16.31165824,74.54398067,2.961602418,0,-3946.6906596545878,9959.171865758963,7466.22582620859,8044.96261493245,,
9.494242648,274.8283693,21879.70421,5.265718338,364.6826343,581.0781564,13.63601398,62.11964303,3.18902554,1,262.2986927240272,6823.692971405193,2314.812197668861,6893.397032156198,,
7.080193059,185.8257264,39431.11265,8.806392749,286.2238757,355.9375965,7.781493373,39.62383474,1.492206615,1,-5157.164001253055,12835.231628166977,9637.595553379278,10367.091800953194,,
8.053043682,211.7832353,37086.54605,8.267536832,251.4434997,512.8990364,19.16662023,73.24898433,3.301574895,1,-4811.931828435713,12081.917225342122,9053.566226365601,9760.702670631412,,
7.044375319,229.6031728,12575.27963,7.837777991,390.4676837,558.1765918,15.75478461,36.26753003,4.276699074,1,-1852.4640498890221,4000.001104927643,3388.542743813911,3009.0053085051336,,
6.309891576,133.6499247,31062.37191,6.975602004,252.1089251,381.0587763,17.20000825,71.18154442,3.603040462,1,-4041.420374008513,10121.381541669347,7589.693665432068,8168.867111717098,,
6.879404957,214.7318875,20509.33196,9.035250354,321.3832777,306.7843022,12.47730317,79.69207986,4.70047023,1,-1606.0052688127191,6556.359673058751,3991.007039476164,5734.004633716212,,
7.754884394,210.7207687,18857.0585,5.69375192,376.4846222,375.6726908,14.70859901,43.2998201,5.128390055,1,-239.82238584028528,4767.061842529001,2450.547055526841,4866.78837820892,,
7.916669699,201.455808,39431.25263,7.525440975,276.2069197,432.5899955,17.82192185,70.23960067,4.275192719,1,-513.132014596416,11654.089687806152,5007.496923386749,11330.406235815486,,
6.405392482,183.867245,20526.30684,8.450272355,366.1766336,548.6377021,13.44879664,69.05413814,4.531920781,1,-2574.6110767067057,6697.690866179577,4988.708736828706,5423.458788832467,,
7.795957801,239.2782545,27849.14209,6.47599443,356.1707021,484.1047845,18.69224837,50.12841529,4.25187617,1,-319.39942377381965,8246.87014490184,3543.4039041250426,8037.173490535011,,
6.967861397,183.9334762,13401.04439,6.457686555,371.7883636,433.2394286,14.5842314,66.02915612,4.893215273,1,177.61075208623762,4179.499767664263,1432.271226707651,4220.123310622097,,
6.622791356,195.8671168,13900.71652,6.36353754,387.356938,310.851138,11.75837424,52.40618787,5.60929081,1,-170.48123846984453,3518.4836138196943,1823.5425600938445,3587.4554284927813,,
7.369988621,236.4767207,18998.34682,7.404434524,359.9305657,357.0662032,18.02033109,58.27125706,3.463852437,1,-1492.2973586306093,6070.340614292746,3719.6696001119426,5303.048880143517,,
6.944868387,198.476439,16904.20109,6.341406959,299.5216733,470.5997606,15.04581675,61.14608669,4.241135181,1,200.08119571113943,5271.765600898093,1796.198612829638,5317.322432537584,,
5.284810115,148.8627584,11130.21136,6.82046898,335.6604497,485.805431,13.77335021,60.94434264,3.990242632,1,-1650.2326053262518,3547.9236473794635,3004.8274068459186,2658.617845108618,,
7.760189365,206.2088341,34250.16392,7.930381857,299.1315985,347.1807804,19.35076512,80.62187235,4.590527649,1,-4463.19318927372,11143.839366216942,8376.85306364494,8999.981572583003,,
7.280560357,228.5395427,29690.91716,7.871025151,322.2696608,392.5325975,15.1681892,84.37071295,2.919796005,1,-3836.7800204878026,9659.989210426338,7253.654381005915,7809.450604476219,,
6.83425989,182.4544618,21670.56989,6.407647889,325.9504112,397.3375083,16.50665808,74.46264571,2.658843412,1,-241.9771930371601,6417.438615504861,2762.3307848461604,6249.179884079832,,
6.728975148,187.2027122,26376.06229,8.45766165,337.8619224,488.9763942,17.68978466,77.13188934,4.593787133,1,-3374.99697577973,8595.889871589534,6431.075355416508,6949.411391979465,,
6.864916739,170.8277923,20464.77269,7.074062934,365.9413461,400.9652703,14.00387351,51.60300428,4.493746769,1,-2599.435319344229,6666.398552882466,4986.829397447784,5395.268750195491,,
5.80897552,157.5522384,7965.207918,6.680188314,262.9957564,377.6972828,17.40103888,69.4611111,3.599933102,1,-1172.2526380830527,2531.291011519856,2157.4086872514968,1896.1359229408329,,
8.458796988,241.76834,29317.14244,5.783275484,313.8855478,328.5794292,18.2960013,84.51098531,3.827431411,1,-357.6165982330492,8658.785452640463,3726.7557368433822,8444.113598222504,,
7.288736661,233.9778097,31617.07541,8.533888278,331.8381671,490.0470946,12.22534179,31.80202422,3.531384661,1,-4071.0651415540115,10295.28771987598,7708.434014555123,8330.830024652421,,
7.463915951,215.4790683,27150.3954,7.782915308,382.9587368,403.7035016,14.77709169,56.95693886,5.075843604,1,-3488.1290354491994,8835.669620061246,6626.417192350644,7147.677679824816,,
7.059940234,178.8053803,39484.63892,8.5911131,281.3861972,520.2728606,10.79548173,75.84754249,2.949938823,1,-5130.751907598257,12868.513379797598,9638.568282540145,10391.71963563761,,
7.425102223,204.4862816,18608.94087,7.434492748,318.1832966,338.9352709,16.24475501,94.60531109,2.558772744,1,-2366.807055224297,6051.214496973998,4544.453072214852,4897.119803507698,,
6.742622398,209.2173441,15488.95675,7.452361819,351.0522422,408.8535622,13.92128166,70.2052406,4.96467264,1,-1928.6503243742834,5041.303363542197,3768.802110776172,4089.0413812546385,,
7.041665417,178.2857485,25419.7695,6.772750799,316.4338541,388.339277,11.55709678,73.25622049,3.099746163,1,-300.4282842155152,7520.6965510308155,3234.2678241320714,7319.85290983808,,
7.185276449,212.483172,25645.06723,8.142512834,352.8691647,435.2829807,8.93024245,75.60097955,2.959153823,1,-3282.6314377964154,8349.27131867963,6254.689294741527,6755.280134661225,,
6.597292363,191.7874419,25039.3547,7.29457739,395.7395287,501.5326526,14.69539103,80.0500311,4.318305407,1,-3185.443622542826,8161.033472418688,6101.151391486159,6600.769963508885,,
6.908853083,184.9442319,16965.31411,6.404354015,351.3453261,434.3502193,11.81294171,77.37136148,4.693949416,1,200.56891346712806,5281.711877682292,1804.2250139777598,5326.741425890957,,
6.281903929,160.306685,17095.27007,6.730577013,305.0940001,424.446185,14.37496689,41.27982974,4.457729915,1,-2150.6825098523,5574.004972334263,4157.153837361966,4515.171777593477,,
7.036752104,210.3691037,13812.41042,8.378282177,342.4983613,489.5450548,14.82390352,69.19335842,3.285371835,1,-2062.148092430646,4397.049478663942,3724.09704885909,3309.252221530935,,
7.369087139,198.2040824,28232.01841,8.899711626,289.5996918,424.4542545,18.15675398,31.59940356,2.715186685,1,-3641.5695749319007,9192.984172051203,6887.460306230791,7435.423505649198,,
7.708109989,188.9978501,15456.22009,5.047915869,322.7545993,523.0526626,16.09019349,57.28576319,4.896625908,1,193.00002637844693,4829.894366265947,1649.4503970044416,4866.53327854628,,
6.50411278,171.722555,20852.7645,7.704989892,282.1055454,359.4609502,13.4752729,83.62226024,5.396623142,1,-2670.075461490148,6789.177029839615,5090.381773662815,5488.940714468597,,
8.185923417,240.9791038,23641.47203,6.611448597,318.6890104,410.1582218,13.10991087,56.91398087,3.566945145,1,-264.0048344586474,6998.852619875017,3008.414453891869,6831.705645169981,,
7.080445821,196.6589466,36966.85332,8.986784338,294.3157326,530.0529193,13.82205734,85.77722213,2.664946055,1,-4788.58982260379,12046.457176401622,9022.613419735346,9730.452987995643,,
4.704698462,160.2118222,5128.457646,8.283068934,357.7310768,344.6937399,14.21953213,34.28841274,4.109924712,1,-849.2617769302336,1561.2877788359485,1522.2284349166778,1118.3061866456374,,
7.976900874,234.7793796,15360.83507,5.736026878,377.1781189,613.6335477,14.19127381,48.91588146,4.753607931,1,210.66360842623206,4811.216144658059,1641.3363701463236,4856.545877971711,,
6.967696683,177.0558901,22886.96573,6.430934808,315.2829021,507.7900618,15.2880379,35.76760104,4.819637104,1,-253.8732535316565,6792.145310485944,2915.6919748133223,6606.72606998978,,
6.44455517,166.6351805,24855.83004,9.492361329,287.41238,479.479409,10.69706756,65.65532568,3.551905359,1,-3180.234612448764,8103.960072813002,6056.367748515208,6552.8509905495175,,
6.277742483,149.5632817,15751.44915,8.257751125,317.5014397,605.3983749,15.21837835,82.70347041,5.255011943,1,-2366.267663305167,5028.4103178010755,4248.6703967063895,3769.2240315430035,,
9.014356734,225.3675192,49009.92466,6.002653035,296.6308987,445.7688122,16.25411187,83.89112947,4.549419413,1,-651.5118219124662,14475.85807326587,6217.88999531491,14073.171015560389,,
7.78166376,216.7828813,35055.61649,7.784203339,306.6433363,447.167101,10.60954491,36.87208589,4.822967485,1,-4545.312867517267,11414.037545443187,8555.766231293266,9228.295612747612,,
7.15473588,198.1473265,32680.97799,8.972661232,283.108492,531.6026342,19.80628717,81.92682594,4.629955736,1,-4215.951273735472,10650.962116941002,7973.320930253029,8605.618056920994,,
6.74881155,166.3909151,22475.09296,8.895421661,317.6203458,527.45964,12.81926988,55.5362628,3.312512766,1,-2847.5593568801432,7333.266645576191,5466.878927942033,5934.2316651908495,,
8.128270069,231.1675375,19954.57555,5.138838499,349.0673627,386.0711492,15.01808483,63.34096824,4.678742166,1,-207.45683106172964,5909.158042501555,2542.6997758621737,5773.250746937224,,
6.335683142,164.0703716,26594.35208,7.381256051,338.4294619,607.1025732,14.92914993,113.0488857,4.57886119,1,-3380.7544706336203,8681.787349212544,6475.224284268398,7014.595059685962,,
5.940475876,175.6377301,17177.07104,10.41083527,307.9976308,402.8873087,15.15200393,74.35442275,3.997969671,1,-2165.814154249033,5595.098651863959,4185.0863117042545,4529.499822966117,,
7.614877639,246.0308561,33347.9711,8.222533309,345.8088086,445.7668532,10.76369093,98.36865575,2.990780894,1,-4310.1194364240255,10852.480102561643,8144.957009359805,8772.966584585645,,
6.718249445,197.6174938,21043.62693,6.63067451,337.038752,641.5258452,15.55450572,63.68435224,4.488904316,1,239.8969528841441,6571.489187915141,2239.7570145859663,6609.313946550317,,
6.866356515,185.6314869,13979.38175,7.043424624,375.4340325,462.5351147,17.19499164,74.55779007,4.346153563,1,-2089.3901791015574,4454.686555393006,3768.6114124917794,3351.219404816251,,
7.366671989,234.2006412,15547.18663,7.851400221,364.1056922,393.2539151,15.16157744,64.73231058,3.394450273,1,-1935.8920843559229,5054.633027126401,3784.4757831340344,4103.355662521977,,
6.333640046,185.4363401,18506.28861,6.572681848,356.9710327,366.8131076,16.43962942,76.76438483,3.982002335,1,-2344.4513871774734,6023.343133484604,4513.962657052918,4874.752183175354,,
5.892413186,139.3622529,11006.04851,5.311990413,339.3279049,446.4943942,10.56707076,89.69288268,3.311813193,1,145.55924889138836,3438.3147091130645,1192.8862213566117,3455.185882741596,,
7.91803917,197.3575883,22899.06291,8.283955431,295.3510702,358.0973864,12.95778504,71.69435135,3.386109813,1,-2940.1349843792113,7450.983304907934,5590.5915616796565,6027.389456159209,,
6.549124998,194.2768568,7412.798059,5.836980436,354.8211938,361.0372382,11.6721905,57.31697668,4.421058844,1,-167.55598846607896,2148.1249395847726,1101.8592861614122,2034.9382243814057,,
6.804796145,223.9957005,17196.05471,7.112622452,374.3091305,344.7183136,15.45738344,60.15134582,4.847312562,1,-1345.0784515544403,5495.85437318096,3371.0174865565514,4799.574149323992,,
7.17617087,206.2949006,25794.95019,7.794726949,321.2840794,485.2544296,15.57487691,49.15196026,4.742966749,1,-3296.75742530021,8403.891277324268,6284.782347671098,6800.856658600963,,
7.201702375,147.7110861,37308.99416,5.677451117,279.1644463,395.9768245,13.32612501,63.6268939,3.883250198,1,-488.9078062248986,11025.700533015028,4736.192466169344,10709.676991149496,,
7.776044113,215.5337952,38895.35614,7.764668384,342.2624979,349.4310989,6.124625358,65.83299007,5.425945934,1,-500.30649269135574,11482.017415634264,4933.140693342356,11179.459476316846,,
7.046548537,128.4825174,30569.81055,4.449122633,281.7247145,348.2645907,15.14200557,58.15730431,2.869226102,1,-392.4418365464064,9034.9206792855,3883.1025676299614,8776.877743225336,,
7.732880078,189.5098115,47022.74585,8.226724799,287.087053,567.7222811,14.98005401,71.20620916,3.510728004,1,-6129.193271976278,15325.217088596699,11481.717893270832,12372.588482744644,,
6.266799948,187.8296169,27577.21362,9.141597004,322.9178476,277.0508017,13.29025193,59.45432462,3.652844726,1,-2152.511436849074,8823.665605254871,5314.380070674407,7725.154887678593,,
6.630251709,160.9203841,22557.77958,5.305394004,338.6308276,416.8980711,15.79310142,53.27603262,5.181202492,1,-255.0276183258708,6681.942003742165,2872.8514899975376,6500.777692354828,,
6.775631133,154.3725428,15525.39396,6.084132842,343.032161,597.9792737,17.11854325,56.12402405,3.017544306,1,191.30581212280836,4858.597655132423,1665.3495004417473,4879.29543923866,,
8.164992426,278.3403578,29045.26114,7.992914378,334.5519655,384.783185,17.40662581,64.2107668,4.16249551,1,-342.9778688868073,8584.722306132639,3692.4083625783624,8381.926828416874,,
7.773758137,251.4628444,21688.61694,6.19491,395.0882448,355.831683,14.32455235,67.58431075,4.040974482,1,-272.53662694380404,5479.6496022048495,2804.860873379248,5611.455897306272,,
7.295141332,182.4066446,13706.18681,5.887885103,300.608233,424.6501794,18.06347006,73.83690919,5.056104024,1,170.42772487378085,4275.350479935763,1465.5713169827745,4311.9920612856,,
7.657541728,230.8200077,35056.23223,7.656806896,364.1301406,305.6294093,18.48139641,72.20507471,4.792527452,1,-439.48317695241485,8853.370460720182,4446.994858596415,9090.41738201874,,
7.664793523,223.5784735,20259.72585,7.385414294,351.1613311,510.0468968,14.20522105,73.19247007,5.481690934,1,234.79976109061226,6311.462479767216,2148.804921272832,6367.104910852388,,
7.544305636,211.0511462,34359.4008,8.166793312,365.8123125,447.5206554,18.55347833,60.16274551,3.714096435,1,-4447.836553162414,11187.191375120274,8390.272812420524,9040.883155324513,,
7.749773784,229.4897671,21995.06807,7.748921295,320.4406637,398.5447626,18.20291571,41.06424689,4.317186298,1,-242.75793163341424,6512.3893790681095,2800.8275213419693,6358.090353185849,,
7.442023084,194.7638713,34565.70169,8.493347624,294.8362177,350.0851155,18.96201401,79.9583213,2.894651172,1,-4506.771654126289,11248.556213381531,8453.786904314065,9083.104424639887,,
6.559252621,164.6359208,30660.20967,8.852270123,272.5242628,533.5838575,10.95830566,83.66233135,4.216315016,1,-3948.1530958286103,9999.095814928534,7475.3977831474995,8077.885469283101,,
7.035036795,220.5018877,19746.49325,7.059382856,371.9126148,536.1839,15.30343324,67.90175839,4.557028866,1,-2468.0089034908615,6437.0928782779265,4798.780936007195,5217.907966201369,,
7.880685943,226.0038444,19486.88184,6.208574003,356.3380794,472.3690935,11.9952395,55.02916552,3.579983811,1,231.72463977315803,6069.5790023594245,2060.0849720131755,6131.893542104267,,
7.498372459,236.714399,21736.37332,6.588566093,407.3120824,299.1942452,20.7376636,68.31434712,4.242241799,1,-266.45769308490696,5494.369085873171,2798.3438306039075,5631.177582847166,,
6.538207173,214.9928661,12330.40657,7.300091677,389.8170357,465.352665,22.08940183,24.53277334,3.426266449,1,-1821.8224387850205,3923.5035176420124,3317.873091814909,2958.3167261500525,,
5.756475689,171.9718037,8086.825999,7.304628015,330.1337768,442.7587559,11.36475106,95.89849469,4.002081517,1,-1180.0381152155178,2568.445799069126,2197.373311478962,1916.2572768108691,,
8.81350466,236.392817,40684.39001,6.608774672,303.5298176,278.3551233,14.57605743,72.87269686,4.242459863,1,-513.239159562646,10269.400397729896,5136.548188605424,10559.109945135884,,
7.361599832,231.7931825,29169.72078,7.929904388,375.097188,389.2726454,13.85311637,39.53278687,3.751588622,1,-3760.6616656799283,9489.315824729429,7120.474198122373,7678.149916187014,,
9.175586153,281.5942349,47852.88887,8.33027629,314.7837613,422.3182271,9.969135936,64.0705476,2.959684621,1,-626.6041496915868,14129.615989080843,6067.280852347143,13760.114948690887,,
